,sort_up_to,pocket,auroc,model,seed
10820,0,5OBM_1_LLL_3997,0.9501965923984272,rdock,9
10821,1,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10822,2,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10823,3,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10824,4,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10825,5,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10826,6,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10827,7,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10828,8,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10829,9,5OBM_1_LLL_3997,0.9986893840104849,rdock,9
10830,10,5OBM_1_LLL_3997,0.9973787680209698,rdock,9
10831,11,5OBM_1_LLL_3997,0.9973787680209698,rdock,9
10832,12,5OBM_1_LLL_3997,0.9973787680209698,rdock,9
10833,13,5OBM_1_LLL_3997,0.9973787680209698,rdock,9
10834,14,5OBM_1_LLL_3997,0.9973787680209698,rdock,9
10835,15,5OBM_1_LLL_3997,0.9960681520314548,rdock,9
10836,16,5OBM_1_LLL_3997,0.9960681520314548,rdock,9
10837,17,5OBM_1_LLL_3997,0.9960681520314548,rdock,9
10838,18,5OBM_1_LLL_3997,0.9947575360419397,rdock,9
10839,19,5OBM_1_LLL_3997,0.9934469200524246,rdock,9
10840,0,5OBM_1_LLL_3997,0.9803407601572739,dock,0
10841,1,5OBM_1_LLL_3997,0.9947575360419397,dock,0
10842,2,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10843,3,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10844,4,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10845,5,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10846,6,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10847,7,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10848,8,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10849,9,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10850,10,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10851,11,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10852,12,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10853,13,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10854,14,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10855,15,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10856,16,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10857,17,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10858,18,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10859,19,5OBM_1_LLL_3997,0.9934469200524246,dock,0
10860,0,5OBM_1_LLL_3997,0.9855832241153342,native,0
10861,1,5OBM_1_LLL_3997,0.9947575360419397,native,0
10862,2,5OBM_1_LLL_3997,0.9947575360419397,native,0
10863,3,5OBM_1_LLL_3997,0.9947575360419397,native,0
10864,4,5OBM_1_LLL_3997,0.9947575360419397,native,0
10865,5,5OBM_1_LLL_3997,0.9947575360419397,native,0
10866,6,5OBM_1_LLL_3997,0.9947575360419397,native,0
10867,7,5OBM_1_LLL_3997,0.9947575360419397,native,0
10868,8,5OBM_1_LLL_3997,0.9947575360419397,native,0
10869,9,5OBM_1_LLL_3997,0.9947575360419397,native,0
10870,10,5OBM_1_LLL_3997,0.9947575360419397,native,0
10871,11,5OBM_1_LLL_3997,0.9947575360419397,native,0
10872,12,5OBM_1_LLL_3997,0.9947575360419397,native,0
10873,13,5OBM_1_LLL_3997,0.9947575360419397,native,0
10874,14,5OBM_1_LLL_3997,0.9947575360419397,native,0
10875,15,5OBM_1_LLL_3997,0.9947575360419397,native,0
10876,16,5OBM_1_LLL_3997,0.9947575360419397,native,0
10877,17,5OBM_1_LLL_3997,0.9947575360419397,native,0
10878,18,5OBM_1_LLL_3997,0.9934469200524246,native,0
10879,19,5OBM_1_LLL_3997,0.9934469200524246,native,0
10880,0,5OBM_1_LLL_3997,0.9711664482306684,docknat,0
10881,1,5OBM_1_LLL_3997,0.9947575360419397,docknat,0
10882,2,5OBM_1_LLL_3997,0.9947575360419397,docknat,0
10883,3,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10884,4,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10885,5,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10886,6,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10887,7,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10888,8,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10889,9,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10890,10,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10891,11,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10892,12,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10893,13,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10894,14,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10895,15,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10896,16,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10897,17,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10898,18,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10899,19,5OBM_1_LLL_3997,0.9934469200524246,docknat,0
10900,0,5OBM_1_LLL_3997,0.9711664482306684,rdocknat,0
10901,1,5OBM_1_LLL_3997,0.9868938401048493,rdocknat,0
10902,2,5OBM_1_LLL_3997,0.9868938401048493,rdocknat,0
10903,3,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10904,4,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10905,5,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10906,6,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10907,7,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10908,8,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10909,9,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10910,10,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10911,11,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10912,12,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10913,13,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10914,14,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10915,15,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10916,16,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10917,17,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10918,18,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10919,19,5OBM_1_LLL_3997,0.9855832241153342,rdocknat,0
10920,0,5OBM_5_LLL_4164,0.9698558322411533,rdock,0
10921,1,5OBM_5_LLL_4164,0.9947575360419397,rdock,0
10922,2,5OBM_5_LLL_4164,0.9921363040629095,rdock,0
10923,3,5OBM_5_LLL_4164,0.9842726081258192,rdock,0
10924,4,5OBM_5_LLL_4164,0.9711664482306684,rdock,0
10925,5,5OBM_5_LLL_4164,0.9619921363040629,rdock,0
10926,6,5OBM_5_LLL_4164,0.9554390563564875,rdock,0
10927,7,5OBM_5_LLL_4164,0.9410222804718218,rdock,0
10928,8,5OBM_5_LLL_4164,0.9331585845347313,rdock,0
10929,9,5OBM_5_LLL_4164,0.9239842726081258,rdock,0
10930,10,5OBM_5_LLL_4164,0.9134993446920052,rdock,0
10931,11,5OBM_5_LLL_4164,0.9069462647444299,rdock,0
10932,12,5OBM_5_LLL_4164,0.9003931847968545,rdock,0
10933,13,5OBM_5_LLL_4164,0.8964613368283093,rdock,0
10934,14,5OBM_5_LLL_4164,0.8885976408912188,rdock,0
10935,15,5OBM_5_LLL_4164,0.8754914809960681,rdock,0
10936,16,5OBM_5_LLL_4164,0.8650065530799476,rdock,0
10937,17,5OBM_5_LLL_4164,0.8623853211009174,rdock,0
10938,18,5OBM_5_LLL_4164,0.8519003931847968,rdock,0
10939,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,0
10940,0,5OBM_5_LLL_4164,0.9043250327653998,rdock,1
10941,1,5OBM_5_LLL_4164,0.9043250327653998,rdock,1
10942,2,5OBM_5_LLL_4164,0.9855832241153342,rdock,1
10943,3,5OBM_5_LLL_4164,0.9777195281782438,rdock,1
10944,4,5OBM_5_LLL_4164,0.9685452162516383,rdock,1
10945,5,5OBM_5_LLL_4164,0.9606815203145478,rdock,1
10946,6,5OBM_5_LLL_4164,0.9501965923984272,rdock,1
10947,7,5OBM_5_LLL_4164,0.9436435124508519,rdock,1
10948,8,5OBM_5_LLL_4164,0.9344692005242464,rdock,1
10949,9,5OBM_5_LLL_4164,0.926605504587156,rdock,1
10950,10,5OBM_5_LLL_4164,0.9200524246395806,rdock,1
10951,11,5OBM_5_LLL_4164,0.90956749672346,rdock,1
10952,12,5OBM_5_LLL_4164,0.9030144167758847,rdock,1
10953,13,5OBM_5_LLL_4164,0.8951507208387942,rdock,1
10954,14,5OBM_5_LLL_4164,0.8846657929226737,rdock,1
10955,15,5OBM_5_LLL_4164,0.8781127129750983,rdock,1
10956,16,5OBM_5_LLL_4164,0.8702490170380078,rdock,1
10957,17,5OBM_5_LLL_4164,0.8610747051114024,rdock,1
10958,18,5OBM_5_LLL_4164,0.8505897771952817,rdock,1
10959,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,1
10960,0,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10961,1,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10962,2,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10963,3,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10964,4,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10965,5,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10966,6,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10967,7,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10968,8,5OBM_5_LLL_4164,0.5478374836173001,rdock,2
10969,9,5OBM_5_LLL_4164,0.9187418086500655,rdock,2
10970,10,5OBM_5_LLL_4164,0.9108781127129751,rdock,2
10971,11,5OBM_5_LLL_4164,0.8990825688073394,rdock,2
10972,12,5OBM_5_LLL_4164,0.8938401048492791,rdock,2
10973,13,5OBM_5_LLL_4164,0.8859764089121888,rdock,2
10974,14,5OBM_5_LLL_4164,0.8768020969855832,rdock,2
10975,15,5OBM_5_LLL_4164,0.872870249017038,rdock,2
10976,16,5OBM_5_LLL_4164,0.8663171690694627,rdock,2
10977,17,5OBM_5_LLL_4164,0.8571428571428572,rdock,2
10978,18,5OBM_5_LLL_4164,0.8519003931847968,rdock,2
10979,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,2
10980,0,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10981,1,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10982,2,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10983,3,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10984,4,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10985,5,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10986,6,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10987,7,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10988,8,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10989,9,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10990,10,5OBM_5_LLL_4164,0.4298820445609436,rdock,3
10991,11,5OBM_5_LLL_4164,0.9148099606815203,rdock,3
10992,12,5OBM_5_LLL_4164,0.9043250327653998,rdock,3
10993,13,5OBM_5_LLL_4164,0.8951507208387942,rdock,3
10994,14,5OBM_5_LLL_4164,0.8846657929226737,rdock,3
10995,15,5OBM_5_LLL_4164,0.8794233289646134,rdock,3
10996,16,5OBM_5_LLL_4164,0.872870249017038,rdock,3
10997,17,5OBM_5_LLL_4164,0.8663171690694627,rdock,3
10998,18,5OBM_5_LLL_4164,0.8558322411533421,rdock,3
10999,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,3
11000,0,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11001,1,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11002,2,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11003,3,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11004,4,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11005,5,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11006,6,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11007,7,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11008,8,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11009,9,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11010,10,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11011,11,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11012,12,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11013,13,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11014,14,5OBM_5_LLL_4164,0.21363040629095675,rdock,4
11015,15,5OBM_5_LLL_4164,0.8781127129750983,rdock,4
11016,16,5OBM_5_LLL_4164,0.8689384010484928,rdock,4
11017,17,5OBM_5_LLL_4164,0.8636959370904325,rdock,4
11018,18,5OBM_5_LLL_4164,0.8532110091743119,rdock,4
11019,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,4
11020,0,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11021,1,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11022,2,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11023,3,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11024,4,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11025,5,5OBM_5_LLL_4164,0.7169069462647444,rdock,5
11026,6,5OBM_5_LLL_4164,0.9619921363040629,rdock,5
11027,7,5OBM_5_LLL_4164,0.9541284403669725,rdock,5
11028,8,5OBM_5_LLL_4164,0.9423328964613368,rdock,5
11029,9,5OBM_5_LLL_4164,0.9344692005242464,rdock,5
11030,10,5OBM_5_LLL_4164,0.927916120576671,rdock,5
11031,11,5OBM_5_LLL_4164,0.9226736566186108,rdock,5
11032,12,5OBM_5_LLL_4164,0.9108781127129751,rdock,5
11033,13,5OBM_5_LLL_4164,0.8990825688073394,rdock,5
11034,14,5OBM_5_LLL_4164,0.8899082568807339,rdock,5
11035,15,5OBM_5_LLL_4164,0.8754914809960681,rdock,5
11036,16,5OBM_5_LLL_4164,0.8676277850589778,rdock,5
11037,17,5OBM_5_LLL_4164,0.8558322411533421,rdock,5
11038,18,5OBM_5_LLL_4164,0.8505897771952817,rdock,5
11039,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,5
11040,0,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11041,1,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11042,2,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11043,3,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11044,4,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11045,5,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11046,6,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11047,7,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11048,8,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11049,9,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11050,10,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11051,11,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11052,12,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11053,13,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11054,14,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11055,15,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11056,16,5OBM_5_LLL_4164,0.1428571428571429,rdock,6
11057,17,5OBM_5_LLL_4164,0.8532110091743119,rdock,6
11058,18,5OBM_5_LLL_4164,0.8466579292267365,rdock,6
11059,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,6
11060,0,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11061,1,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11062,2,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11063,3,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11064,4,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11065,5,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11066,6,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11067,7,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11068,8,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11069,9,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11070,10,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11071,11,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11072,12,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11073,13,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11074,14,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11075,15,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11076,16,5OBM_5_LLL_4164,0.10747051114023587,rdock,7
11077,17,5OBM_5_LLL_4164,0.8623853211009174,rdock,7
11078,18,5OBM_5_LLL_4164,0.8532110091743119,rdock,7
11079,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,7
11080,0,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11081,1,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11082,2,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11083,3,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11084,4,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11085,5,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11086,6,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11087,7,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11088,8,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11089,9,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11090,10,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11091,11,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11092,12,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11093,13,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11094,14,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11095,15,5OBM_5_LLL_4164,0.2044560943643512,rdock,8
11096,16,5OBM_5_LLL_4164,0.8636959370904325,rdock,8
11097,17,5OBM_5_LLL_4164,0.854521625163827,rdock,8
11098,18,5OBM_5_LLL_4164,0.8492791612057667,rdock,8
11099,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,8
11100,0,5OBM_5_LLL_4164,0.9501965923984272,rdock,9
11101,1,5OBM_5_LLL_4164,0.9908256880733946,rdock,9
11102,2,5OBM_5_LLL_4164,0.9855832241153342,rdock,9
11103,3,5OBM_5_LLL_4164,0.9777195281782438,rdock,9
11104,4,5OBM_5_LLL_4164,0.9659239842726082,rdock,9
11105,5,5OBM_5_LLL_4164,0.9593709043250328,rdock,9
11106,6,5OBM_5_LLL_4164,0.9580602883355177,rdock,9
11107,7,5OBM_5_LLL_4164,0.9488859764089121,rdock,9
11108,8,5OBM_5_LLL_4164,0.9436435124508519,rdock,9
11109,9,5OBM_5_LLL_4164,0.9331585845347313,rdock,9
11110,10,5OBM_5_LLL_4164,0.9239842726081258,rdock,9
11111,11,5OBM_5_LLL_4164,0.9174311926605505,rdock,9
11112,12,5OBM_5_LLL_4164,0.908256880733945,rdock,9
11113,13,5OBM_5_LLL_4164,0.9017038007863696,rdock,9
11114,14,5OBM_5_LLL_4164,0.8938401048492791,rdock,9
11115,15,5OBM_5_LLL_4164,0.8820445609436435,rdock,9
11116,16,5OBM_5_LLL_4164,0.872870249017038,rdock,9
11117,17,5OBM_5_LLL_4164,0.8636959370904325,rdock,9
11118,18,5OBM_5_LLL_4164,0.8571428571428572,rdock,9
11119,19,5OBM_5_LLL_4164,0.8427260812581914,rdock,9
11120,0,5OBM_5_LLL_4164,0.9842726081258192,dock,0
11121,1,5OBM_5_LLL_4164,0.9501965923984272,dock,0
11122,2,5OBM_5_LLL_4164,0.9030144167758847,dock,0
11123,3,5OBM_5_LLL_4164,0.8650065530799476,dock,0
11124,4,5OBM_5_LLL_4164,0.8558322411533421,dock,0
11125,5,5OBM_5_LLL_4164,0.8519003931847968,dock,0
11126,6,5OBM_5_LLL_4164,0.8479685452162516,dock,0
11127,7,5OBM_5_LLL_4164,0.8453473132372215,dock,0
11128,8,5OBM_5_LLL_4164,0.8453473132372215,dock,0
11129,9,5OBM_5_LLL_4164,0.8440366972477065,dock,0
11130,10,5OBM_5_LLL_4164,0.8440366972477065,dock,0
11131,11,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11132,12,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11133,13,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11134,14,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11135,15,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11136,16,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11137,17,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11138,18,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11139,19,5OBM_5_LLL_4164,0.8427260812581914,dock,0
11140,0,5OBM_5_LLL_4164,0.9646133682830931,native,0
11141,1,5OBM_5_LLL_4164,0.9685452162516383,native,0
11142,2,5OBM_5_LLL_4164,0.9515072083879423,native,0
11143,3,5OBM_5_LLL_4164,0.9436435124508519,native,0
11144,4,5OBM_5_LLL_4164,0.9331585845347313,native,0
11145,5,5OBM_5_LLL_4164,0.926605504587156,native,0
11146,6,5OBM_5_LLL_4164,0.9200524246395806,native,0
11147,7,5OBM_5_LLL_4164,0.9134993446920052,native,0
11148,8,5OBM_5_LLL_4164,0.908256880733945,native,0
11149,9,5OBM_5_LLL_4164,0.9056356487549149,native,0
11150,10,5OBM_5_LLL_4164,0.8990825688073394,native,0
11151,11,5OBM_5_LLL_4164,0.8964613368283093,native,0
11152,12,5OBM_5_LLL_4164,0.891218872870249,native,0
11153,13,5OBM_5_LLL_4164,0.8872870249017037,native,0
11154,14,5OBM_5_LLL_4164,0.8807339449541285,native,0
11155,15,5OBM_5_LLL_4164,0.8754914809960681,native,0
11156,16,5OBM_5_LLL_4164,0.8689384010484928,native,0
11157,17,5OBM_5_LLL_4164,0.8623853211009174,native,0
11158,18,5OBM_5_LLL_4164,0.8532110091743119,native,0
11159,19,5OBM_5_LLL_4164,0.8427260812581914,native,0
11160,0,5OBM_5_LLL_4164,0.9672346002621232,docknat,0
11161,1,5OBM_5_LLL_4164,0.9606815203145478,docknat,0
11162,2,5OBM_5_LLL_4164,0.9226736566186108,docknat,0
11163,3,5OBM_5_LLL_4164,0.8964613368283093,docknat,0
11164,4,5OBM_5_LLL_4164,0.8754914809960681,docknat,0
11165,5,5OBM_5_LLL_4164,0.854521625163827,docknat,0
11166,6,5OBM_5_LLL_4164,0.8466579292267365,docknat,0
11167,7,5OBM_5_LLL_4164,0.8453473132372215,docknat,0
11168,8,5OBM_5_LLL_4164,0.8440366972477065,docknat,0
11169,9,5OBM_5_LLL_4164,0.8440366972477065,docknat,0
11170,10,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11171,11,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11172,12,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11173,13,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11174,14,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11175,15,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11176,16,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11177,17,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11178,18,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11179,19,5OBM_5_LLL_4164,0.8427260812581914,docknat,0
11180,0,5OBM_5_LLL_4164,0.9685452162516383,rdocknat,0
11181,1,5OBM_5_LLL_4164,0.9646133682830931,rdocknat,0
11182,2,5OBM_5_LLL_4164,0.9515072083879423,rdocknat,0
11183,3,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11184,4,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11185,5,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11186,6,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11187,7,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11188,8,5OBM_5_LLL_4164,0.9462647444298821,rdocknat,0
11189,9,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11190,10,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11191,11,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11192,12,5OBM_5_LLL_4164,0.9462647444298821,rdocknat,0
11193,13,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11194,14,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11195,15,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11196,16,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11197,17,5OBM_5_LLL_4164,0.9475753604193972,rdocknat,0
11198,18,5OBM_5_LLL_4164,0.9488859764089121,rdocknat,0
11199,19,5OBM_5_LLL_4164,0.9462647444298821,rdocknat,0
11200,0,5OBM_5_LLL_4167,0.9842312746386334,rdock,0
11201,1,5OBM_5_LLL_4167,0.9973718791064389,rdock,0
11202,2,5OBM_5_LLL_4167,0.9947437582128777,rdock,0
11203,3,5OBM_5_LLL_4167,0.988173455978975,rdock,0
11204,4,5OBM_5_LLL_4167,0.988173455978975,rdock,0
11205,5,5OBM_5_LLL_4167,0.9868593955321945,rdock,0
11206,6,5OBM_5_LLL_4167,0.9829172141918529,rdock,0
11207,7,5OBM_5_LLL_4167,0.9802890932982917,rdock,0
11208,8,5OBM_5_LLL_4167,0.9776609724047306,rdock,0
11209,9,5OBM_5_LLL_4167,0.9750328515111695,rdock,0
11210,10,5OBM_5_LLL_4167,0.9710906701708278,rdock,0
11211,11,5OBM_5_LLL_4167,0.9671484888304862,rdock,0
11212,12,5OBM_5_LLL_4167,0.9632063074901446,rdock,0
11213,13,5OBM_5_LLL_4167,0.961892247043364,rdock,0
11214,14,5OBM_5_LLL_4167,0.9592641261498029,rdock,0
11215,15,5OBM_5_LLL_4167,0.9566360052562418,rdock,0
11216,16,5OBM_5_LLL_4167,0.9540078843626807,rdock,0
11217,17,5OBM_5_LLL_4167,0.9526938239159002,rdock,0
11218,18,5OBM_5_LLL_4167,0.9513797634691196,rdock,0
11219,19,5OBM_5_LLL_4167,0.9474375821287779,rdock,0
11220,0,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11221,1,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11222,2,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11223,3,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11224,4,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11225,5,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11226,6,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11227,7,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11228,8,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11229,9,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11230,10,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
11231,11,5OBM_5_LLL_4167,0.3469119579500657,rdock,1
